date,time,name,original_poster
2022-10-12,05:20,momin,NA
2022-10-12,05:20,miguel,ben
2022-10-12,05:20,larry,chain
2022-10-12,05:20,kevin,steve
2022-10-12,05:20,kandi,paul
2022-10-12,05:20,unacceptable,james
2022-10-12,05:20,jon,tomthunkit
2022-10-12,05:20,shaggyabilu,NA
2022-10-12,05:20,mike,dan
2022-10-12,05:20,jerny,womens
2022-10-12,05:30,erik,NA
2022-10-12,05:30,media,NA
2022-10-12,05:30,jimmydoreleftistceb,NA
2022-10-12,05:30,john,kevin
2022-10-12,05:30,crazycatlady,kailas
2022-10-12,05:30,australasian,NA
2022-10-12,05:30,marlen,peter
2022-10-12,05:30,rohen,alex
2022-10-12,05:30,tmk,tangwa
2022-10-12,05:30,ajay,erik
2022-10-12,05:30,parteetime,maze
2022-10-12,05:30,mike,NA
2022-10-12,05:30,fox,NA
2022-10-12,05:30,bob,NA
2022-10-12,05:30,eri,uproxx
2022-10-12,05:30,avpn,NA
2022-10-12,05:30,mark,peter
2022-10-12,05:30,stay,peter
2022-10-12,05:30,ken,peter
2022-10-12,05:30,nuclear,bloomberg
2022-10-12,05:30,shanda,anena
2022-10-12,05:30,william,james
2022-10-12,05:30,manyame,marco
2022-10-12,05:30,ken,peter
2022-10-12,05:30,tod,NA
2022-10-12,05:30,misswin,katie
2022-10-12,05:30,margaret,peter
2022-10-12,05:30,nickstevens,NA
2022-10-12,05:30,dethdms,NA
2022-10-12,05:30,wigbert,NA
2022-10-12,05:30,philip,tim
2022-10-12,05:30,fee,andrew
2022-10-12,05:30,mememe,uproxx
2022-10-12,05:30,aurora,NA
2022-10-12,05:30,kandi,paul
2022-10-12,05:30,stormtracker,NA
2022-10-12,05:30,nwlouie,kevin
2022-10-12,05:30,indigenous,nape
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,hoshin,prof
2022-10-12,05:30,bob,NA
2022-10-12,05:30,abuukasyah,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,kalpna,NA
2022-10-12,05:30,rio,rep
2022-10-12,05:30,gaopalelwe,javier
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,nigel,latimer
2022-10-12,05:30,bob,NA
2022-10-12,05:30,prochoice,NA
2022-10-12,05:30,joana,james
2022-10-12,05:30,muzzagain,NA
2022-10-12,05:30,rigpig,space
2022-10-12,05:30,scott,NA
2022-10-12,05:30,lonelysonicsfan,george
2022-10-12,05:30,livinginthematrix,wittgenstein
2022-10-12,05:30,kerithekiwi,NA
2022-10-12,05:30,joan,peter
2022-10-12,05:30,oli,NA
2022-10-12,05:30,mikealexander,kelly
2022-10-12,05:30,forumias,NA
2022-10-12,05:30,mike,james
2022-10-12,05:30,kriszta,antnio
2022-10-12,05:30,laura,uproxx
2022-10-12,05:30,saskia,the
2022-10-12,05:30,jeanie,mandy
2022-10-12,05:30,shiba,erik
2022-10-12,05:30,otis,NA
2022-10-12,05:30,red,international
2022-10-12,05:30,silicon,NA
2022-10-12,05:30,frances,sydney
2022-10-12,05:30,jim,NA
2022-10-12,05:30,vapid,townhallcom
2022-10-12,05:30,gaopalelwe,bloomberg
2022-10-12,05:30,acho,end
2022-10-12,05:30,rose,the
2022-10-12,05:30,jonathan,NA
2022-10-12,05:30,wisdom,martin
2022-10-12,05:30,linguisystemicchange,avi
2022-10-12,05:30,alexandrias,breaking
2022-10-12,05:30,edward,edmond
2022-10-12,05:30,chanchana,NA
2022-10-12,05:30,susan,caribbeannewsnetwork
2022-10-12,05:30,cynthiaspell,james
2022-10-12,05:30,gracie,NA
2022-10-12,05:30,dot,NA
2022-10-12,05:30,abdul,NA
2022-10-12,05:30,chris,anjali
2022-10-12,05:30,stop,cathy
2022-10-12,05:30,dot,NA
2022-10-12,05:30,gran,erik
2022-10-12,05:30,and,mike
2022-10-12,05:30,aeonpi,NA
2022-10-12,05:30,sirmick,wittgenstein
2022-10-12,05:30,sir,did
2022-10-12,05:30,bob,NA
2022-10-12,05:30,jade,mike
2022-10-12,05:30,david,NA
2022-10-12,05:30,antonsonsasktelnet,dan
2022-10-12,05:30,pef,pmln
2022-10-12,05:30,james,NA
2022-10-12,05:30,mark,caroline
2022-10-12,05:30,rain,the
2022-10-12,05:30,charles,charles
2022-10-12,05:30,dame,NA
2022-10-12,05:30,the,lady
2022-10-12,05:30,can,peter
2022-10-12,05:30,naira,the
2022-10-12,05:30,eatsleepfutball,james
2022-10-12,05:30,dhritiman,gerald
2022-10-12,05:30,benji,christiane
2022-10-12,05:30,aubrey,NA
2022-10-12,05:30,galen,NA
2022-10-12,05:30,george,NA
2022-10-12,05:30,socialist,NA
2022-10-12,05:30,gurjmatharueth,NA
2022-10-12,05:30,sir,bloomberg
2022-10-12,05:30,ray,erik
2022-10-12,05:30,phantomhonky,daily
2022-10-12,05:30,captain,peter
2022-10-12,05:30,animals,peter
2022-10-12,05:30,bob,NA
2022-10-12,05:30,bob,NA
2022-10-12,05:30,edgar,NA
2022-10-12,05:30,deukael,the
2022-10-12,05:30,nigel,steve
2022-10-12,05:30,calvin,NA
2022-10-12,05:30,chris,NA
2022-10-12,05:30,hamid,NA
2022-10-12,05:30,humanity,erik
2022-10-12,05:30,tangwa,NA
2022-10-12,05:30,roberts,jason
2022-10-12,05:30,chris,greg
2022-10-12,05:30,pkk,NA
2022-10-12,05:30,prabhu,NA
2022-10-12,05:30,lyn,the
2022-10-12,05:30,pete,extinction
2022-10-12,05:30,dotto,ambassador
2022-10-12,05:30,paul,james
2022-10-12,05:30,greenpeace,NA
2022-10-12,05:30,nadine,ben
2022-10-12,05:30,redna,cambridge
2022-10-12,05:30,malith,mmfinance
2022-10-12,05:30,earning,mmfinance
2022-10-12,05:30,the,NA
2022-10-12,05:30,corndawg,NA
2022-10-12,05:30,atolls,NA
2022-10-12,05:30,kevin,NA
2022-10-12,05:30,the,NA
2022-10-12,05:30,assim,shehbaz
2022-10-12,05:30,phosphoria,ioccp
2022-10-12,05:30,tyrone,NA
2022-10-12,05:30,rizwan,erik
2022-10-12,05:30,baloo,NA
2022-10-12,05:30,simon,mike
2022-10-12,05:30,mark,NA
2022-10-12,05:30,are,NA
2022-10-12,05:30,nwlouie,jason
2022-10-12,05:30,ana,ben
2022-10-12,05:30,nigel,peter
2022-10-12,05:30,chris,luke
2022-10-12,05:30,jon,toby
2022-10-12,05:30,dale,NA
2022-10-12,05:30,deirdre,anjali
2022-10-12,05:30,sandra,the
2022-10-12,05:30,willow,jason
2022-10-12,05:30,lisa,greenpeace
2022-10-12,05:30,dennis,mike
2022-10-12,05:30,peter,erik
2022-10-12,05:30,sell,lady
2022-10-12,05:30,elite,NA
2022-10-12,05:30,shamalcomms,NA
2022-10-12,05:30,karen,NA
2022-10-12,05:30,grayzonefan,greg
2022-10-12,05:30,cheche,dot
2022-10-12,05:30,velociraptor,NA
2022-10-12,05:30,lyn,prof
2022-10-12,05:30,marshabrady,NA
2022-10-12,05:30,steven,james
2022-10-12,05:30,rina,NA
2022-10-12,05:30,mayasien,erik
2022-10-12,05:30,ali,javier
2022-10-12,05:30,joshua,NA
2022-10-12,05:30,vine,peter
2022-10-12,05:30,nuclear,NA
2022-10-12,05:30,mike,greenpeace
2022-10-12,05:30,shelly,NA
2022-10-12,05:30,andrea,axios
2022-10-12,05:30,mrstevens,NA
2022-10-12,05:30,nsimbe,justice
2022-10-12,05:30,isdb,isdb
2022-10-12,05:30,abtotmembers,abtotsam
2022-10-12,05:30,dente,greg
2022-10-12,05:30,masstrans,NA
2022-10-12,05:30,black,alleen
2022-10-12,05:30,awakened,NA
2022-10-12,05:30,coffee,dot
2022-10-12,05:30,katrin,mike
2022-10-12,05:30,nana,katie
2022-10-12,05:30,water,peter
2022-10-12,05:30,love,unfiltered
2022-10-12,05:30,cant,NA
2022-10-12,05:30,meg,maze
2022-10-12,05:30,mcrosofteth,mmfinance
2022-10-12,05:30,marief,cambridge
2022-10-12,05:30,jill,NA
2022-10-12,05:30,robchell,NA
2022-10-12,05:30,justin,NA
2022-10-12,05:30,gtuma,mugambinjukih
2022-10-12,05:30,ricardo,maze
2022-10-12,05:30,michelle,lance
2022-10-12,05:30,jason,NA
2022-10-12,05:30,zdenko,NA
2022-10-12,05:30,colldoll,NA
2022-10-12,05:30,right,NA
2022-10-12,05:30,proud,duchessofsalt
2022-10-12,05:30,mcrosofteth,NA
2022-10-12,05:30,lynda,katharine
2022-10-12,05:30,joshua,NA
2022-10-12,05:30,wanda,the
2022-10-12,05:30,sharon,NA
2022-10-12,05:30,janie,professor
2022-10-12,05:30,michael,NA
2022-10-12,05:30,crystal,axios
2022-10-12,05:30,agatha,ian
2022-10-12,05:30,chetan,mike
2022-10-12,05:30,goinhauggwild,james
2022-10-12,05:30,nancy,NA
2022-10-12,05:30,old,mike
2022-10-12,05:30,october,indigenous
2022-10-12,05:30,ave,NA
2022-10-12,05:30,dave,NA
2022-10-12,05:30,manch,NA
2022-10-12,05:30,suleiman,NA
2022-10-12,05:30,awakened,NA
2022-10-12,05:30,anne,NA
2022-10-12,05:30,ken,NA
2022-10-12,05:30,sandy,kevin
2022-10-12,05:30,andrea,prof
2022-10-12,05:30,moon,peter
2022-10-12,05:30,steph,rep
2022-10-12,05:30,centrist,NA
2022-10-12,05:30,nck,NA
2022-10-12,05:30,calilili,NA
2022-10-12,05:30,luca,jason
2022-10-12,05:30,theautiethinker,NA
2022-10-12,05:30,clean,encore
2022-10-12,05:30,deepwater,NA
2022-10-12,05:30,luvvie,NA
2022-10-12,05:30,lucius,NA
2022-10-12,05:30,stinger,jason
2022-10-12,05:30,bri,michael
2022-10-12,05:30,nicholas,phyllis
2022-10-12,05:30,luis,erik
2022-10-12,05:30,keith,greenpeace
2022-10-12,05:30,barbara,kevin
2022-10-12,05:30,prism,NA
2022-10-12,05:30,suriya,NA
2022-10-12,05:30,noh,NA
2022-10-12,05:30,spank,chris
2022-10-12,05:30,michael,greenpeace
2022-10-12,05:30,lyn,prof
2022-10-12,05:30,thms,NA
2022-10-12,05:30,cornrows,NA
2022-10-12,05:30,kenzifreetagsuka,katie
2022-10-12,05:30,citygal,jason
2022-10-12,05:30,andrew,greenpeace
2022-10-12,05:30,periyar,salem
2022-10-12,05:30,ron,kevin
2022-10-12,05:30,fringeminorityeth,NA
2022-10-12,05:30,airdrop,mmfinance
2022-10-12,05:30,abdus,mmfinance
2022-10-12,05:30,calilili,NA
2022-10-12,05:30,ree,NA
2022-10-12,05:30,ricardo,kevin
2022-10-12,05:30,sarah,ben
2022-10-12,05:30,dawn,NA
2022-10-12,05:30,david,jason
2022-10-12,05:30,michael,cambridge
2022-10-12,05:30,katrina,mike
2022-10-12,05:30,john,NA
2022-10-12,05:30,james,mind
2022-10-12,05:30,cansin,ember
2022-10-12,05:30,common,NA
2022-10-12,05:30,canadian,NA
2022-10-12,05:30,karlsson,peter
2022-10-12,05:30,katherine,matthew
2022-10-12,05:30,kadambini,erik
2022-10-12,05:30,naira,abc
2022-10-12,05:30,armeen,robert
2022-10-12,05:30,nev,NA
2022-10-12,05:30,cam,NA
2022-10-12,05:30,kkrsln,NA
2022-10-12,05:30,are,NA
2022-10-12,05:30,jackie,NA
2022-10-12,05:30,dhritiman,edgar
2022-10-12,05:30,tangwa,NA
2022-10-12,05:30,stop,stephen
2022-10-12,05:30,taylor,NA
2022-10-12,05:30,mahar,malik
2022-10-12,05:30,neugier,peter
2022-10-12,05:30,iom,iom
2022-10-12,05:30,micb,NA
2022-10-12,05:30,world,united
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,lwrmiwxbot,NA
2022-10-12,05:30,pef,shehbaz
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,adriana,NA
2022-10-12,05:30,naira,the
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,faustino,avi
2022-10-12,05:30,julia,ultra
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,jamedi,mmfinance
2022-10-12,05:30,gerardo,mike
2022-10-12,05:30,lwrmiwxbot,NA
2022-10-12,05:30,coy,NA
2022-10-12,05:30,sri,newsfirstlk
2022-10-12,05:30,betverlebt,peter
2022-10-12,05:30,pete,NA
2022-10-12,05:30,patricia,jason
2022-10-12,05:30,cant,NA
2022-10-12,05:30,the,NA
2022-10-12,05:30,evelyn,aidan
2022-10-12,05:30,sistah,james
2022-10-12,05:30,sunshinegal,NA
2022-10-12,05:30,richietrailer,NA
2022-10-12,05:30,sheila,rep
2022-10-12,05:30,mar,NA
2022-10-12,05:30,environmental,NA
2022-10-12,05:30,xquikstiix,NA
2022-10-12,05:30,ronald,NA
2022-10-12,05:30,follower,NA
2022-10-12,05:30,britain,world
2022-10-12,05:30,kristin,greenpeace
2022-10-12,05:30,schizophobia,bbc
2022-10-12,05:30,too,NA
2022-10-12,05:30,cornishview,NA
2022-10-12,05:30,gracie,NA
2022-10-12,05:30,rohit,mmfinance
2022-10-12,05:30,mad,rep
2022-10-12,05:30,crypt,NA
2022-10-12,05:30,dhritiman,gerald
2022-10-12,05:30,dhritiman,green
2022-10-12,05:30,emanwela,peter
2022-10-12,05:30,candy,steve
2022-10-12,05:30,evildave,igor
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,roberto,kcrw
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,john,NA
2022-10-12,05:30,tropical,jason
2022-10-12,05:30,tim,policy
2022-10-12,05:30,darwinmonkey,james
2022-10-12,05:30,dave,peter
2022-10-12,05:30,glenda,the
2022-10-12,05:30,skandar,bloomberg
2022-10-12,05:30,davina,NA
2022-10-12,05:30,alexandra,NA
2022-10-12,05:30,kza,NA
2022-10-12,05:30,happy,australia
2022-10-12,05:30,neha,NA
2022-10-12,05:30,kiki,javier
2022-10-12,05:30,ken,NA
2022-10-12,05:30,patrick,robert
2022-10-12,05:30,oluphumee,jason
2022-10-12,05:30,exportain,NA
2022-10-12,05:30,samuel,NA
2022-10-12,05:30,kwajok,james
2022-10-12,05:30,trond,NA
2022-10-12,05:30,irit,NA
2022-10-12,05:30,bettina,parentsforfuture
2022-10-12,05:30,moj,mmfinance
2022-10-12,05:30,rise,NA
2022-10-12,05:30,john,NA
2022-10-12,05:30,chunny,michael
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,emily,james
2022-10-12,05:30,sweetness,orb
2022-10-12,05:30,local,australia
2022-10-12,05:30,the,NA
2022-10-12,05:30,hertzanchimera,NA
2022-10-12,05:30,psycho,NA
2022-10-12,05:30,christie,psychology
2022-10-12,05:30,bob,NA
2022-10-12,05:30,parents,parentsforfuture
2022-10-12,05:30,robert,NA
2022-10-12,05:30,ryan,NA
2022-10-12,05:30,nealy,james
2022-10-12,05:30,scot,james
2022-10-12,05:30,jeff,nick
2022-10-12,05:30,charmian,greenpeace
2022-10-12,05:30,erdian,NA
2022-10-12,05:30,prism,NA
2022-10-12,05:30,the,isaac
2022-10-12,05:30,antony,NA
2022-10-12,05:30,rose,peter
2022-10-12,05:30,sir,james
2022-10-12,05:30,circus,avi
2022-10-12,05:30,billiontreesearth,world
2022-10-12,05:30,johan,NA
2022-10-12,05:30,paul,zain
2022-10-12,05:30,mahesh,erik
2022-10-12,05:30,noizse,NA
2022-10-12,05:30,shaggyabilu,NA
2022-10-12,05:30,wordsoffaith,kevin
2022-10-12,05:30,vijay,matthew
2022-10-12,05:30,fabius,jacob
2022-10-12,05:30,bruce,NA
2022-10-12,05:30,robaussie,dave
2022-10-12,05:30,orlando,president
2022-10-12,05:30,david,NA
2022-10-12,05:30,john,james
2022-10-12,05:30,rita,edge
2022-10-12,05:30,mike,NA
2022-10-12,05:30,angela,greenpeace
2022-10-12,05:30,sweetness,brenda
2022-10-12,05:30,afreethinker,NA
2022-10-12,05:30,leoproettel,NA
2022-10-12,05:30,psychic,NA
2022-10-12,05:30,henry,into
2022-10-12,05:30,james,lance
2022-10-12,05:30,paul,zain
2022-10-12,05:30,lady,james
2022-10-12,05:30,maggie,NA
2022-10-12,05:30,lambert,NA
2022-10-12,05:30,madamjacka,approved
2022-10-12,05:30,joetrudeau,NA
2022-10-12,05:30,haha,NA
2022-10-12,05:30,olena,victoria
2022-10-12,05:30,tankz,NA
2022-10-12,05:30,methanolfreak,plebsombudsmannen
2022-10-12,05:30,morolong,sindileigh
2022-10-12,05:30,raechel,jan
2022-10-12,05:30,jason,NA
2022-10-12,05:30,fred,NA
2022-10-12,05:30,lizzie,aaron
2022-10-12,05:30,jackie,NA
2022-10-12,05:30,ellen,onecity
2022-10-12,05:30,nuremberg,michael
2022-10-12,05:30,shelly,the
2022-10-12,05:30,sheheryar,ahmad
2022-10-12,05:30,the,NA
2022-10-12,05:30,hvac,NA
2022-10-12,05:30,gzero,NA
2022-10-12,05:30,wpmt,NA
2022-10-12,05:30,alicia,NA
2022-10-12,05:30,the,the
2022-10-12,05:30,crackers,NA
2022-10-12,05:30,eli,NA
2022-10-12,05:30,kongla,NA
2022-10-12,05:30,rasmus,prof
2022-10-12,05:30,the,bahandagira
2022-10-12,05:30,sonia,awp
2022-10-12,05:30,susan,toby
2022-10-12,05:30,thoughtsfromcupboard,ben
2022-10-12,05:30,climate,nvo
2022-10-12,05:30,richard,russel
2022-10-12,05:30,craig,jason
2022-10-12,05:30,david,richmond
2022-10-12,05:30,rigpig,NA
2022-10-12,05:30,bell,NA
2022-10-12,05:30,thomas,NA
2022-10-12,05:30,patricia,NA
2022-10-12,05:30,saurabh,NA
2022-10-12,05:30,adele,mike
2022-10-12,05:30,mvp,james
2022-10-12,05:30,kpflynn,maze
2022-10-12,05:30,conservativevoice,NA
2022-10-12,05:30,patrick,miss
2022-10-12,05:30,energy,james
2022-10-12,05:30,ferg,NA
2022-10-12,05:30,pirkkajoose,acidshill
2022-10-12,05:30,michau,ctv
2022-10-12,05:30,oscarthecelt,NA
2022-10-12,05:30,robert,the
2022-10-12,05:30,mofokeng,NA
2022-10-12,05:30,butch,NA
2022-10-12,05:30,thoughtsfromcupboard,ben
2022-10-12,05:30,katherine,tim
2022-10-12,05:30,zahra,mike
2022-10-12,05:30,heather,NA
2022-10-12,05:30,stillnotsure,NA
2022-10-12,05:30,sdgscameroon,NA
2022-10-12,05:30,adam,NA
2022-10-12,05:30,boschwtf,kevin
2022-10-12,05:30,american,james
2022-10-12,05:30,far,NA
2022-10-12,05:30,embassy,educationusa
2022-10-12,05:30,antitrust,pallavi
2022-10-12,05:30,the,nick
2022-10-12,05:30,gaopalelwe,jason
2022-10-12,05:30,jessica,greg
2022-10-12,05:30,rigpig,beaker
2022-10-12,05:30,shera,NA
2022-10-12,05:30,isha,NA
2022-10-12,05:30,bhagsnstonks,NA
2022-10-12,05:30,salty,igor
2022-10-12,05:30,psychic,NA
2022-10-12,05:30,methanolfreak,NA
2022-10-12,05:30,lynda,NA
2022-10-12,05:30,buzzit,michael
2022-10-12,05:30,susan,kevin
2022-10-12,05:30,atlantis,ajit
2022-10-12,05:30,emmanuel,evil
2022-10-12,05:30,hunterfreetag,katie
2022-10-12,05:30,brandon,energy
2022-10-12,05:30,fahri,katie
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,mark,NA
2022-10-12,05:30,margaret,chris
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,the,global
2022-10-12,05:30,mmi,shehbaz
2022-10-12,05:30,prof,mike
2022-10-12,05:30,carlita,kevin
2022-10-12,05:30,michael,NA
2022-10-12,05:30,denise,qasim
2022-10-12,05:30,giff,NA
2022-10-12,05:30,micheal,NA
2022-10-12,05:30,alison,toby
2022-10-12,05:30,great,wittgenstein
2022-10-12,05:30,yanghuikang,liu
2022-10-12,05:30,rahul,NA
2022-10-12,05:30,the,stephen
2022-10-12,05:30,marta,caroline
2022-10-12,05:30,kia,NA
2022-10-12,05:30,mmclean,wittgenstein
2022-10-12,05:30,lwm,NA
2022-10-12,05:30,terry,NA
2022-10-12,05:30,workmanapproved,NA
2022-10-12,05:30,sergio,NA
2022-10-12,05:30,daniel,igor
2022-10-12,05:30,patricia,grace
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,toondave,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,oneintenman,NA
2022-10-12,05:30,linda,NA
2022-10-12,05:30,marcy,mother
2022-10-12,05:30,charlotte,latimer
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,arshid,malik
2022-10-12,05:30,lance,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,bearing,NA
2022-10-12,05:30,rebelrhoads,mike
2022-10-12,05:30,pat,caroline
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,luca,NA
2022-10-12,05:30,just,uproxx
2022-10-12,05:30,abtotmembers,daniel
2022-10-12,05:30,chanchana,NA
2022-10-12,05:30,imran,NA
2022-10-12,05:30,dente,michael
2022-10-12,05:30,sabertooth,NA
2022-10-12,05:30,billy,NA
2022-10-12,05:30,pax,NA
2022-10-12,05:30,blue,the
2022-10-12,05:30,imran,NA
2022-10-12,05:30,kalgoo,peter
2022-10-12,05:30,henry,NA
2022-10-12,05:30,reiterate,NA
2022-10-12,05:30,akira,NA
2022-10-12,05:30,mine,mike
2022-10-12,05:30,jacob,rnc
2022-10-12,05:30,argyllbutegreens,charlie
2022-10-12,05:30,jeffrey,NA
2022-10-12,05:30,nigel,NA
2022-10-12,05:30,weka,NA
2022-10-12,05:30,midlands,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,midlands,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,dente,matthew
2022-10-12,05:30,aristotelis,steven
2022-10-12,05:30,yubs,the
2022-10-12,05:30,byron,makaveliword
2022-10-12,05:30,john,NA
2022-10-12,05:30,mike,NA
2022-10-12,05:30,aelurillus,NA
2022-10-12,05:30,mark,NA
2022-10-12,05:30,oldjimmymac,NA
2022-10-12,05:30,melinda,NA
2022-10-12,05:30,crosbyspencer,NA
2022-10-12,05:30,faruk,mmfinance
2022-10-12,05:30,tanya,NA
2022-10-12,05:30,stanley,rep
2022-10-12,05:30,bill,james
2022-10-12,05:30,jim,NA
2022-10-12,05:30,prmurphyinwa,NA
2022-10-12,05:30,hanz,NA
2022-10-12,05:30,kshitij,justin
2022-10-12,05:30,lpj,greenpeace
2022-10-12,05:30,ruby,NA
2022-10-12,05:30,just,NA
2022-10-12,05:30,nanette,voteyes
2022-10-12,05:30,george,NA
2022-10-12,05:30,bearnrw,NA
2022-10-12,05:30,sadia,mike
2022-10-12,05:30,rocky,mmfinance
2022-10-12,05:30,mark,NA
2022-10-12,05:30,nita,the
2022-10-12,05:30,james,NA
2022-10-12,05:30,mike,NA
2022-10-12,05:30,late,sina
2022-10-12,05:30,sherry,NA
2022-10-12,05:30,heinous,axios
2022-10-12,05:30,end,NA
2022-10-12,05:30,mariyah,ben
2022-10-12,05:30,sheryl,parentsforfuture
2022-10-12,05:30,lance,NA
2022-10-12,05:30,jordan,bernies
2022-10-12,05:30,wah,suit
2022-10-12,05:30,sid,mindy
2022-10-12,05:30,goat,NA
2022-10-12,05:30,roy,NA
2022-10-12,05:30,morgan,eeb
2022-10-12,05:30,kaesif,lieutenant
2022-10-12,05:30,heinous,axios
2022-10-12,05:30,marta,NA
2022-10-12,05:30,haley,brendan
2022-10-12,05:30,this,NA
2022-10-12,05:30,absolute,NA
2022-10-12,05:30,wethepeople,matthew
2022-10-12,05:30,realrazzle,kevin
2022-10-12,05:30,keith,NA
2022-10-12,05:30,louisa,NA
2022-10-12,05:30,greensnthernbeaches,sue
2022-10-12,05:30,climate,mike
2022-10-12,05:30,javed,NA
2022-10-12,05:30,william,assaad
2022-10-12,05:30,boo,james
2022-10-12,05:30,sheri,elizabeth
2022-10-12,05:30,avoid,extinction
2022-10-12,05:30,calilili,NA
2022-10-12,05:30,gunnar,NA
2022-10-12,05:30,arnab,NA
2022-10-12,05:30,stephen,bernies
2022-10-12,05:30,dementedjoe,NA
2022-10-12,05:30,lena,mike
2022-10-12,05:30,pascale,NA
2022-10-12,05:30,pea,NA
2022-10-12,05:30,james,NA
2022-10-12,05:30,matt,james
2022-10-12,05:30,berrybill,pawa
2022-10-12,05:30,advanced,NA
2022-10-12,05:30,emmanuel,maurice
2022-10-12,05:30,jim,avi
2022-10-12,05:30,mathew,NA
2022-10-12,05:30,melissa,avi
2022-10-12,05:30,ellen,NA
2022-10-12,05:30,mark,NA
2022-10-12,05:30,tedotto,NA
2022-10-12,05:30,charbel,gzero
2022-10-12,05:30,canadiandude,NA
2022-10-12,05:30,patrik,NA
2022-10-12,05:30,softenigma,the
2022-10-12,05:30,thorsten,NA
2022-10-12,05:30,ambassador,NA
2022-10-12,05:30,jack,katie
2022-10-12,05:30,tirrifik,james
2022-10-12,05:30,alexander,NA
2022-10-12,05:30,dhcooper,wildlife
2022-10-12,05:30,laura,jason
2022-10-12,05:30,anjani,bloomberg
2022-10-12,05:30,ttcbelinda,chain
2022-10-12,05:30,millennial,peter
2022-10-12,05:30,rosa,caroline
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,billy,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,millennial,peter
2022-10-12,05:30,natblack,daniel
2022-10-12,05:30,negash,henok
2022-10-12,05:30,emmanuel,kaka
2022-10-12,05:30,amy,james
2022-10-12,05:30,madamemiranda,robert
2022-10-12,05:30,ashis,NA
2022-10-12,05:30,environment,NA
2022-10-12,05:30,jerry,frank
2022-10-12,05:30,jill,sweet
2022-10-12,05:30,menengage,NA
2022-10-12,05:30,bert,NA
2022-10-12,05:30,tauqeer,NA
2022-10-12,05:30,manximum,NA
2022-10-12,05:30,isiah,jeremiah
2022-10-12,05:30,bharat,erik
2022-10-12,05:30,argotmay,NA
2022-10-12,05:30,william,NA
2022-10-12,05:30,agrim,NA
2022-10-12,05:30,brian,NA
2022-10-12,05:30,roberts,NA
2022-10-12,05:30,emmanuel,wisdom
2022-10-12,05:30,steve,olam
2022-10-12,05:30,terry,scotlink
2022-10-12,05:30,the,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,iembot,NA
2022-10-12,05:30,farrukh,shehbaz
2022-10-12,05:30,jeannie,mike
2022-10-12,05:30,detopi,NA
2022-10-12,05:30,argent,peter
2022-10-12,05:30,phoenix,NA
2022-10-12,05:30,corrado,maurice
2022-10-12,05:30,corrado,bloomberg
2022-10-12,05:30,huey,NA
2022-10-12,05:30,corrado,maurice
2022-10-12,05:30,corrado,reliefweb
2022-10-12,05:30,corrado,bloomberg
2022-10-12,05:30,channing,NA
2022-10-12,05:30,kingkiwis,NA
2022-10-12,05:30,argotmay,race
2022-10-12,05:30,kane,NA
2022-10-12,05:30,brandon,NA
2022-10-12,05:30,theemojigiflady,NA
2022-10-12,05:30,naira,the
2022-10-12,05:30,maladjusted,NA
2022-10-12,05:30,toledo,NA
2022-10-12,05:30,mark,NA
2022-10-12,05:30,kaka,erik
2022-10-12,05:30,lovesiyeonie,the
2022-10-12,05:30,calilili,NA
2022-10-12,05:30,georgina,NA
2022-10-12,05:30,zarak,pacific
2022-10-12,05:30,carol,NA
